index,paras,windows,sl_name,fe_name,method,mean_validation_score
1,{'n_neighbors': 20},1,Identity,PCA1,KNN,0.9885773624091381
2,{'n_neighbors': 26},1,Identity,PCA1,KNN,0.98851246105919
3,{'n_neighbors': 14},1,Identity,PCA1,KNN,0.9883177570093458
4,{'n_neighbors': 2},1,Identity,PCA1,KNN,0.9821521287642783
0,"{'priors': array([0.78589045, 0.21410955])}",1,Identity,PCA1,NB,0.9597611630321911
1,"{'priors': [0.5, 0.5]}",1,Identity,PCA1,NB,0.9464563862928349
0,{'alpha': 0.00017782794100389227},1,Identity,PCA1,Perceptron,0.8962227414330218
1,{'alpha': 0.05623413251903491},1,Identity,PCA1,Perceptron,0.8956386292834891
2,{'alpha': 0.0031622776601683794},1,Identity,PCA1,Perceptron,0.8904465212876428
3,{'alpha': 1e-05},1,Identity,PCA1,Perceptron,0.8633177570093458
4,{'alpha': 1.0},1,Identity,PCA1,Perceptron,0.8065290758047767
0,{'max_depth': 7},1,Identity,PCA1,DT,0.9877336448598131
1,{'max_depth': 9},1,Identity,PCA1,DT,0.9872793354101765
2,{'max_depth': 11},1,Identity,PCA1,DT,0.98682502596054
3,{'max_depth': 5},1,Identity,PCA1,DT,0.9866303219106958
4,{'max_depth': 3},1,Identity,PCA1,DT,0.9765057113187954
5,{'max_depth': 1},1,Identity,PCA1,DT,0.9545041536863966
0,{'n_neighbors': 8},1,Identity,PCA2,KNN,0.9888369678089304
1,{'n_neighbors': 20},1,Identity,PCA2,KNN,0.9885773624091381
2,{'n_neighbors': 26},1,Identity,PCA2,KNN,0.98851246105919
3,{'n_neighbors': 14},1,Identity,PCA2,KNN,0.9883177570093458
4,{'n_neighbors': 2},1,Identity,PCA2,KNN,0.9821521287642783
0,"{'priors': array([0.78589045, 0.21410955])}",1,Identity,PCA2,NB,0.9597611630321911
1,"{'priors': [0.5, 0.5]}",1,Identity,PCA2,NB,0.9464563862928349
0,{'alpha': 0.00017782794100389227},1,Identity,PCA2,Perceptron,0.8962227414330218
1,{'alpha': 0.05623413251903491},1,Identity,PCA2,Perceptron,0.8956386292834891
2,{'alpha': 0.0031622776601683794},1,Identity,PCA2,Perceptron,0.8904465212876428
3,{'alpha': 1e-05},1,Identity,PCA2,Perceptron,0.8633177570093458
4,{'alpha': 1.0},1,Identity,PCA2,Perceptron,0.8065290758047767
0,{'max_depth': 7},1,Identity,PCA2,DT,0.987668743509865
1,{'max_depth': 9},1,Identity,PCA2,DT,0.9870197300103842
2,{'max_depth': 5},1,Identity,PCA2,DT,0.9865005192107996
3,{'max_depth': 11},1,Identity,PCA2,DT,0.9862409138110073
4,{'max_depth': 3},1,Identity,PCA2,DT,0.9765057113187954
5,{'max_depth': 1},1,Identity,PCA2,DT,0.9545041536863966
0,{'n_neighbors': 8},1,Identity,PCA3,KNN,0.9890965732087228
1,{'n_neighbors': 14},1,Identity,PCA3,KNN,0.9883826583592938
2,{'n_neighbors': 26},1,Identity,PCA3,KNN,0.9881879543094496
3,{'n_neighbors': 20},1,Identity,PCA3,KNN,0.9881230529595015
4,{'n_neighbors': 2},1,Identity,PCA3,KNN,0.9850726895119418
0,"{'priors': array([0.78589045, 0.21410955])}",1,Identity,PCA3,NB,0.9609942886812046
1,"{'priors': [0.5, 0.5]}",1,Identity,PCA3,NB,0.9481438213914849
0,{'alpha': 0.00017782794100389227},1,Identity,PCA3,Perceptron,0.9223130841121495
1,{'alpha': 0.0031622776601683794},1,Identity,PCA3,Perceptron,0.9084241952232607
2,{'alpha': 0.05623413251903491},1,Identity,PCA3,Perceptron,0.9042056074766355
3,{'alpha': 1e-05},1,Identity,PCA3,Perceptron,0.9022585669781932
4,{'alpha': 1.0},1,Identity,PCA3,Perceptron,0.8065290758047767
0,{'max_depth': 5},1,Identity,PCA3,DT,0.9865654205607477
1,{'max_depth': 9},1,Identity,PCA3,DT,0.9865654205607477
2,{'max_depth': 7},1,Identity,PCA3,DT,0.9858515057113187
3,{'max_depth': 11},1,Identity,PCA3,DT,0.9855269989615784
4,{'max_depth': 3},1,Identity,PCA3,DT,0.9750778816199377
5,{'max_depth': 1},1,Identity,PCA3,DT,0.9545041536863966
0,{'n_neighbors': 8},3,MinMax,Identity,KNN,0.9914979231568016
1,{'n_neighbors': 14},3,MinMax,Identity,KNN,0.9909138110072689
2,{'n_neighbors': 20},3,MinMax,Identity,KNN,0.9907191069574247
3,{'n_neighbors': 26},3,MinMax,Identity,KNN,0.9902647975077882
4,{'n_neighbors': 2},3,MinMax,Identity,KNN,0.9896157840083074
0,"{'priors': array([0.78589045, 0.21410955])}",3,MinMax,Identity,NB,0.955607476635514
1,"{'priors': [0.5, 0.5]}",3,MinMax,Identity,NB,0.9509994807892004
0,{'alpha': 1e-05},3,MinMax,Identity,Perceptron,0.9755970924195223
1,{'alpha': 0.00017782794100389227},3,MinMax,Identity,Perceptron,0.9253634475597092
2,{'alpha': 0.0031622776601683794},3,MinMax,Identity,Perceptron,0.9030373831775701
3,{'alpha': 1.0},3,MinMax,Identity,Perceptron,0.6715342679127726
4,{'alpha': 0.05623413251903491},3,MinMax,Identity,Perceptron,0.6715342679127726
0,{'max_depth': 9},3,MinMax,Identity,DT,0.989226375908619
1,{'max_depth': 11},3,MinMax,Identity,DT,0.9889018691588785
2,{'max_depth': 1},3,MinMax,Identity,DT,0.9881230529595015
3,{'max_depth': 7},3,MinMax,Identity,DT,0.9880581516095535
4,{'max_depth': 5},3,MinMax,Identity,DT,0.9877985462097612
5,{'max_depth': 3},3,MinMax,Identity,DT,0.987668743509865
0,{'n_neighbors': 8},3,MinMax,BestK1,KNN,0.990978712357217
1,{'n_neighbors': 2},3,MinMax,BestK1,KNN,0.9907840083073728
2,{'n_neighbors': 14},3,MinMax,BestK1,KNN,0.989291277258567
3,{'n_neighbors': 20},3,MinMax,BestK1,KNN,0.9886422637590861
4,{'n_neighbors': 26},3,MinMax,BestK1,KNN,0.9877336448598131
0,"{'priors': array([0.78589045, 0.21410955])}",3,MinMax,BestK1,NB,0.9565809968847352
1,"{'priors': [0.5, 0.5]}",3,MinMax,BestK1,NB,0.9526869158878505
0,{'alpha': 1e-05},3,MinMax,BestK1,Perceptron,0.983515057113188
1,{'alpha': 0.0031622776601683794},3,MinMax,BestK1,Perceptron,0.9305555555555556
2,{'alpha': 0.00017782794100389227},3,MinMax,BestK1,Perceptron,0.927570093457944
3,{'alpha': 0.05623413251903491},3,MinMax,BestK1,Perceptron,0.6756879543094496
4,{'alpha': 1.0},3,MinMax,BestK1,Perceptron,0.6715342679127726
0,{'max_depth': 9},3,MinMax,BestK1,DT,0.9905893042575286
1,{'max_depth': 7},3,MinMax,BestK1,DT,0.9903946002076843
2,{'max_depth': 11},3,MinMax,BestK1,DT,0.9895508826583593
3,{'max_depth': 3},3,MinMax,BestK1,DT,0.9884475597092419
4,{'max_depth': 1},3,MinMax,BestK1,DT,0.9881230529595015
5,{'max_depth': 5},3,MinMax,BestK1,DT,0.9879283489096573
0,{'n_neighbors': 8},3,MinMax,BestK3,KNN,0.9916926272066459
1,{'n_neighbors': 14},3,MinMax,BestK3,KNN,0.9909138110072689
2,{'n_neighbors': 20},3,MinMax,BestK3,KNN,0.9905244029075805
3,{'n_neighbors': 26},3,MinMax,BestK3,KNN,0.9903946002076843
4,{'n_neighbors': 2},3,MinMax,BestK3,KNN,0.9897455867082036
0,"{'priors': array([0.78589045, 0.21410955])}",3,MinMax,BestK3,NB,0.9550882658359294
1,"{'priors': [0.5, 0.5]}",3,MinMax,BestK3,NB,0.95067497403946
0,{'alpha': 1e-05},3,MinMax,BestK3,Perceptron,0.9874740394600208
1,{'alpha': 0.00017782794100389227},3,MinMax,BestK3,Perceptron,0.9519080996884736
2,{'alpha': 0.0031622776601683794},3,MinMax,BestK3,Perceptron,0.9039460020768432
3,{'alpha': 1.0},3,MinMax,BestK3,Perceptron,0.6715342679127726
4,{'alpha': 0.05623413251903491},3,MinMax,BestK3,Perceptron,0.6715342679127726
0,{'max_depth': 9},3,MinMax,BestK3,DT,0.9897455867082036
1,{'max_depth': 11},3,MinMax,BestK3,DT,0.9893561786085151
2,{'max_depth': 7},3,MinMax,BestK3,DT,0.9883826583592938
3,{'max_depth': 1},3,MinMax,BestK3,DT,0.9881230529595015
4,{'max_depth': 3},3,MinMax,BestK3,DT,0.9876038421599169
5,{'max_depth': 5},3,MinMax,BestK3,DT,0.9876038421599169
0,{'n_neighbors': 8},3,MinMax,BestK2,KNN,0.9917575285565939
1,{'n_neighbors': 14},3,MinMax,BestK2,KNN,0.9911085150571132
2,{'n_neighbors': 20},3,MinMax,BestK2,KNN,0.9902647975077882
3,{'n_neighbors': 26},3,MinMax,BestK2,KNN,0.9900051921079959
4,{'n_neighbors': 2},3,MinMax,BestK2,KNN,0.9895508826583593
0,"{'priors': array([0.78589045, 0.21410955])}",3,MinMax,BestK2,NB,0.956451194184839
1,"{'priors': [0.5, 0.5]}",3,MinMax,BestK2,NB,0.9520379023883697
0,{'alpha': 1e-05},3,MinMax,BestK2,Perceptron,0.9870846313603323
1,{'alpha': 0.00017782794100389227},3,MinMax,BestK2,Perceptron,0.9288032191069574
2,{'alpha': 0.0031622776601683794},3,MinMax,BestK2,Perceptron,0.9066718587746625
3,{'alpha': 0.05623413251903491},3,MinMax,BestK2,Perceptron,0.8298286604361371
4,{'alpha': 1.0},3,MinMax,BestK2,Perceptron,0.6715342679127726
0,{'max_depth': 11},3,MinMax,BestK2,DT,0.990070093457944
1,{'max_depth': 7},3,MinMax,BestK2,DT,0.9897455867082036
2,{'max_depth': 9},3,MinMax,BestK2,DT,0.9896806853582555
3,{'max_depth': 5},3,MinMax,BestK2,DT,0.9889667705088265
4,{'max_depth': 3},3,MinMax,BestK2,DT,0.9884475597092419
5,{'max_depth': 1},3,MinMax,BestK2,DT,0.9881230529595015
0,{'n_neighbors': 2},3,MinMax,PCA1,KNN,0.9712487019730011
1,{'n_neighbors': 8},3,MinMax,PCA1,KNN,0.9689771547248183
2,{'n_neighbors': 14},3,MinMax,PCA1,KNN,0.9644989615784009
3,{'n_neighbors': 20},3,MinMax,PCA1,KNN,0.9593717549325026
4,{'n_neighbors': 26},3,MinMax,PCA1,KNN,0.955607476635514
0,"{'priors': array([0.78589045, 0.21410955])}",3,MinMax,PCA1,NB,0.8952492211838006
1,"{'priors': [0.5, 0.5]}",3,MinMax,PCA1,NB,0.8915498442367601
0,{'alpha': 0.00017782794100389227},3,MinMax,PCA1,Perceptron,0.8737019730010385
1,{'alpha': 1e-05},3,MinMax,PCA1,Perceptron,0.8636422637590861
2,{'alpha': 0.0031622776601683794},3,MinMax,PCA1,Perceptron,0.8591640706126688
3,{'alpha': 1.0},3,MinMax,PCA1,Perceptron,0.7673286604361371
4,{'alpha': 0.05623413251903491},3,MinMax,PCA1,Perceptron,0.753309968847352
0,{'max_depth': 11},3,MinMax,PCA1,DT,0.9602803738317757
1,{'max_depth': 9},3,MinMax,PCA1,DT,0.953984942886812
2,{'max_depth': 7},3,MinMax,PCA1,DT,0.939901349948079
3,{'max_depth': 5},3,MinMax,PCA1,DT,0.927570093457944
4,{'max_depth': 3},3,MinMax,PCA1,DT,0.9145898234683282
5,{'max_depth': 1},3,MinMax,PCA1,DT,0.8911604361370716
0,{'n_neighbors': 8},3,MinMax,PCA2,KNN,0.9913681204569055
1,{'n_neighbors': 2},3,MinMax,PCA2,KNN,0.9908489096573209
2,{'n_neighbors': 14},3,MinMax,PCA2,KNN,0.9902647975077882
3,{'n_neighbors': 20},3,MinMax,PCA2,KNN,0.9894210799584632
4,{'n_neighbors': 26},3,MinMax,PCA2,KNN,0.9885773624091381
0,"{'priors': array([0.78589045, 0.21410955])}",3,MinMax,PCA2,NB,0.9457424714434061
1,"{'priors': [0.5, 0.5]}",3,MinMax,PCA2,NB,0.932567497403946
0,{'alpha': 1e-05},3,MinMax,PCA2,Perceptron,0.983515057113188
1,{'alpha': 0.00017782794100389227},3,MinMax,PCA2,Perceptron,0.9682632398753894
2,{'alpha': 0.0031622776601683794},3,MinMax,PCA2,Perceptron,0.8886292834890965
3,{'alpha': 1.0},3,MinMax,PCA2,Perceptron,0.7721313603322949
4,{'alpha': 0.05623413251903491},3,MinMax,PCA2,Perceptron,0.7606438213914849
0,{'max_depth': 9},3,MinMax,PCA2,DT,0.9866952232606438
1,{'max_depth': 11},3,MinMax,PCA2,DT,0.9863058151609554
2,{'max_depth': 7},3,MinMax,PCA2,DT,0.9857217030114226
3,{'max_depth': 5},3,MinMax,PCA2,DT,0.9809190031152648
4,{'max_depth': 3},3,MinMax,PCA2,DT,0.9692367601246106
5,{'max_depth': 1},3,MinMax,PCA2,DT,0.8911604361370716
0,{'n_neighbors': 8},3,MinMax,PCA3,KNN,0.9914979231568016
1,{'n_neighbors': 14},3,MinMax,PCA3,KNN,0.9909138110072689
2,{'n_neighbors': 20},3,MinMax,PCA3,KNN,0.9907191069574247
3,{'n_neighbors': 26},3,MinMax,PCA3,KNN,0.9902647975077882
4,{'n_neighbors': 2},3,MinMax,PCA3,KNN,0.9896157840083074
0,"{'priors': array([0.78589045, 0.21410955])}",3,MinMax,PCA3,NB,0.9341251298026999
1,"{'priors': [0.5, 0.5]}",3,MinMax,PCA3,NB,0.9241303219106958
0,{'alpha': 1e-05},3,MinMax,PCA3,Perceptron,0.9861760124610592
1,{'alpha': 0.00017782794100389227},3,MinMax,PCA3,Perceptron,0.9746884735202492
2,{'alpha': 0.0031622776601683794},3,MinMax,PCA3,Perceptron,0.8731827622014537
3,{'alpha': 1.0},3,MinMax,PCA3,Perceptron,0.772196261682243
4,{'alpha': 0.05623413251903491},3,MinMax,PCA3,Perceptron,0.7600597092419522
0,{'max_depth': 11},3,MinMax,PCA3,DT,0.9865654205607477
1,{'max_depth': 9},3,MinMax,PCA3,DT,0.9857217030114226
2,{'max_depth': 7},3,MinMax,PCA3,DT,0.9844885773624091
3,{'max_depth': 5},3,MinMax,PCA3,DT,0.9818276220145379
4,{'max_depth': 3},3,MinMax,PCA3,DT,0.9691718587746625
5,{'max_depth': 1},3,MinMax,PCA3,DT,0.8911604361370716
0,{'n_neighbors': 8},3,ZScore,Identity,KNN,0.9883826583592938
1,{'n_neighbors': 14},3,ZScore,Identity,KNN,0.9877336448598131
2,{'n_neighbors': 26},3,ZScore,Identity,KNN,0.9872144340602285
3,{'n_neighbors': 20},3,ZScore,Identity,KNN,0.9868899273104881
4,{'n_neighbors': 2},3,ZScore,Identity,KNN,0.9826064382139148
0,"{'priors': array([0.78589045, 0.21410955])}",3,ZScore,Identity,NB,0.955607476635514
1,"{'priors': [0.5, 0.5]}",3,ZScore,Identity,NB,0.9509994807892004
0,{'alpha': 1e-05},3,ZScore,Identity,Perceptron,0.9750778816199377
1,{'alpha': 0.00017782794100389227},3,ZScore,Identity,Perceptron,0.970340083073728
2,{'alpha': 0.0031622776601683794},3,ZScore,Identity,Perceptron,0.9264667705088265
3,{'alpha': 0.05623413251903491},3,ZScore,Identity,Perceptron,0.8212616822429907
4,{'alpha': 1.0},3,ZScore,Identity,Perceptron,0.7845924195223261
0,{'max_depth': 9},3,ZScore,Identity,DT,0.9889667705088265
1,{'max_depth': 11},3,ZScore,Identity,DT,0.9888369678089304
2,{'max_depth': 1},3,ZScore,Identity,DT,0.9881230529595015
3,{'max_depth': 7},3,ZScore,Identity,DT,0.9881230529595015
4,{'max_depth': 5},3,ZScore,Identity,DT,0.9878634475597092
5,{'max_depth': 3},3,ZScore,Identity,DT,0.9877336448598131
0,{'n_neighbors': 8},3,ZScore,BestK1,KNN,0.9915628245067497
1,{'n_neighbors': 2},3,ZScore,BestK1,KNN,0.9904595015576324
2,{'n_neighbors': 14},3,ZScore,BestK1,KNN,0.9895508826583593
3,{'n_neighbors': 20},3,ZScore,BestK1,KNN,0.9887720664589823
4,{'n_neighbors': 26},3,ZScore,BestK1,KNN,0.98851246105919
0,"{'priors': array([0.78589045, 0.21410955])}",3,ZScore,BestK1,NB,0.9565809968847352
1,"{'priors': [0.5, 0.5]}",3,ZScore,BestK1,NB,0.9526869158878505
0,{'alpha': 0.00017782794100389227},3,ZScore,BestK1,Perceptron,0.983515057113188
1,{'alpha': 1e-05},3,ZScore,BestK1,Perceptron,0.9820872274143302
2,{'alpha': 0.0031622776601683794},3,ZScore,BestK1,Perceptron,0.9623572170301142
3,{'alpha': 0.05623413251903491},3,ZScore,BestK1,Perceptron,0.9168613707165109
4,{'alpha': 1.0},3,ZScore,BestK1,Perceptron,0.8031542056074766
0,{'max_depth': 9},3,ZScore,BestK1,DT,0.9905893042575286
1,{'max_depth': 7},3,ZScore,BestK1,DT,0.9905244029075805
2,{'max_depth': 11},3,ZScore,BestK1,DT,0.989291277258567
3,{'max_depth': 3},3,ZScore,BestK1,DT,0.9884475597092419
4,{'max_depth': 1},3,ZScore,BestK1,DT,0.9881230529595015
5,{'max_depth': 5},3,ZScore,BestK1,DT,0.9881230529595015
0,{'n_neighbors': 8},3,ZScore,BestK3,KNN,0.9883177570093458
1,{'n_neighbors': 14},3,ZScore,BestK3,KNN,0.987668743509865
2,{'n_neighbors': 20},3,ZScore,BestK3,KNN,0.9873442367601246
3,{'n_neighbors': 26},3,ZScore,BestK3,KNN,0.9870197300103842
4,{'n_neighbors': 2},3,ZScore,BestK3,KNN,0.9824117341640706
0,"{'priors': array([0.78589045, 0.21410955])}",3,ZScore,BestK3,NB,0.9550882658359294
1,"{'priors': [0.5, 0.5]}",3,ZScore,BestK3,NB,0.95067497403946
0,{'alpha': 1e-05},3,ZScore,BestK3,Perceptron,0.9708592938733126
1,{'alpha': 0.0031622776601683794},3,ZScore,BestK3,Perceptron,0.9700804776739356
2,{'alpha': 0.00017782794100389227},3,ZScore,BestK3,Perceptron,0.9700804776739356
3,{'alpha': 0.05623413251903491},3,ZScore,BestK3,Perceptron,0.8209371754932503
4,{'alpha': 1.0},3,ZScore,BestK3,Perceptron,0.8002336448598131
0,{'max_depth': 9},3,ZScore,BestK3,DT,0.9891614745586709
1,{'max_depth': 11},3,ZScore,BestK3,DT,0.9889667705088265
2,{'max_depth': 7},3,ZScore,BestK3,DT,0.98851246105919
3,{'max_depth': 1},3,ZScore,BestK3,DT,0.9881230529595015
4,{'max_depth': 3},3,ZScore,BestK3,DT,0.987668743509865
5,{'max_depth': 5},3,ZScore,BestK3,DT,0.987668743509865
0,{'n_neighbors': 8},3,ZScore,BestK2,KNN,0.9893561786085151
1,{'n_neighbors': 14},3,ZScore,BestK2,KNN,0.9884475597092419
2,{'n_neighbors': 20},3,ZScore,BestK2,KNN,0.9884475597092419
3,{'n_neighbors': 26},3,ZScore,BestK2,KNN,0.9883177570093458
4,{'n_neighbors': 2},3,ZScore,BestK2,KNN,0.9851375908618899
0,"{'priors': array([0.78589045, 0.21410955])}",3,ZScore,BestK2,NB,0.956451194184839
1,"{'priors': [0.5, 0.5]}",3,ZScore,BestK2,NB,0.9520379023883697
0,{'alpha': 1e-05},3,ZScore,BestK2,Perceptron,0.9830607476635514
1,{'alpha': 0.00017782794100389227},3,ZScore,BestK2,Perceptron,0.9806593977154725
2,{'alpha': 0.0031622776601683794},3,ZScore,BestK2,Perceptron,0.9611240913811008
3,{'alpha': 0.05623413251903491},3,ZScore,BestK2,Perceptron,0.8566329179646937
4,{'alpha': 1.0},3,ZScore,BestK2,Perceptron,0.8039979231568016
0,{'max_depth': 11},3,ZScore,BestK2,DT,0.9901998961578401
1,{'max_depth': 7},3,ZScore,BestK2,DT,0.9900051921079959
2,{'max_depth': 9},3,ZScore,BestK2,DT,0.9896157840083074
3,{'max_depth': 5},3,ZScore,BestK2,DT,0.9889667705088265
4,{'max_depth': 3},3,ZScore,BestK2,DT,0.9884475597092419
5,{'max_depth': 1},3,ZScore,BestK2,DT,0.9881230529595015
0,{'n_neighbors': 20},3,ZScore,PCA1,KNN,0.9250389408099688
1,{'n_neighbors': 14},3,ZScore,PCA1,KNN,0.9248442367601246
2,{'n_neighbors': 26},3,ZScore,PCA1,KNN,0.9240654205607477
3,{'n_neighbors': 8},3,ZScore,PCA1,KNN,0.9226375908618899
4,{'n_neighbors': 2},3,ZScore,PCA1,KNN,0.9093977154724818
0,"{'priors': array([0.78589045, 0.21410955])}",3,ZScore,PCA1,NB,0.9040758047767393
1,"{'priors': [0.5, 0.5]}",3,ZScore,PCA1,NB,0.8953790238836968
0,{'alpha': 1e-05},3,ZScore,PCA1,Perceptron,0.875843717549325
1,{'alpha': 0.00017782794100389227},3,ZScore,PCA1,Perceptron,0.8609164070612668
2,{'alpha': 0.0031622776601683794},3,ZScore,PCA1,Perceptron,0.8557892004153687
3,{'alpha': 0.05623413251903491},3,ZScore,PCA1,Perceptron,0.8345664589823468
4,{'alpha': 1.0},3,ZScore,PCA1,Perceptron,0.7755711318795431
0,{'max_depth': 7},3,ZScore,PCA1,DT,0.9217938733125649
1,{'max_depth': 5},3,ZScore,PCA1,DT,0.9190031152647975
2,{'max_depth': 9},3,ZScore,PCA1,DT,0.9171209761163032
3,{'max_depth': 11},3,ZScore,PCA1,DT,0.914460020768432
4,{'max_depth': 3},3,ZScore,PCA1,DT,0.9103063343717549
5,{'max_depth': 1},3,ZScore,PCA1,DT,0.9052440290758048
0,{'n_neighbors': 8},3,ZScore,PCA2,KNN,0.9838395638629284
1,{'n_neighbors': 14},3,ZScore,PCA2,KNN,0.982801142263759
2,{'n_neighbors': 26},3,ZScore,PCA2,KNN,0.9815031152647975
3,{'n_neighbors': 20},3,ZScore,PCA2,KNN,0.9812435098650052
4,{'n_neighbors': 2},3,ZScore,PCA2,KNN,0.9785825545171339
0,"{'priors': [0.5, 0.5]}",3,ZScore,PCA2,NB,0.9197819314641744
1,"{'priors': array([0.78589045, 0.21410955])}",3,ZScore,PCA2,NB,0.9022585669781932
0,{'alpha': 1e-05},3,ZScore,PCA2,Perceptron,0.922702492211838
1,{'alpha': 0.00017782794100389227},3,ZScore,PCA2,Perceptron,0.9160825545171339
2,{'alpha': 0.0031622776601683794},3,ZScore,PCA2,Perceptron,0.9131619937694704
3,{'alpha': 0.05623413251903491},3,ZScore,PCA2,Perceptron,0.8488447559709242
4,{'alpha': 1.0},3,ZScore,PCA2,Perceptron,0.7848520249221184
0,{'max_depth': 11},3,ZScore,PCA2,DT,0.9737798546209762
1,{'max_depth': 9},3,ZScore,PCA2,DT,0.9724169262720664
2,{'max_depth': 7},3,ZScore,PCA2,DT,0.9664460020768432
3,{'max_depth': 5},3,ZScore,PCA2,DT,0.9552180685358256
4,{'max_depth': 3},3,ZScore,PCA2,DT,0.9328271028037384
5,{'max_depth': 1},3,ZScore,PCA2,DT,0.9052440290758048
0,{'n_neighbors': 8},3,ZScore,PCA3,KNN,0.9883826583592938
1,{'n_neighbors': 14},3,ZScore,PCA3,KNN,0.9877336448598131
2,{'n_neighbors': 26},3,ZScore,PCA3,KNN,0.9872144340602285
3,{'n_neighbors': 20},3,ZScore,PCA3,KNN,0.9868899273104881
4,{'n_neighbors': 2},3,ZScore,PCA3,KNN,0.9826064382139148
0,"{'priors': array([0.78589045, 0.21410955])}",3,ZScore,PCA3,NB,0.9396417445482866
1,"{'priors': [0.5, 0.5]}",3,ZScore,PCA3,NB,0.9387980269989615
0,{'alpha': 1e-05},3,ZScore,PCA3,Perceptron,0.9750778816199377
1,{'alpha': 0.00017782794100389227},3,ZScore,PCA3,Perceptron,0.970340083073728
2,{'alpha': 0.0031622776601683794},3,ZScore,PCA3,Perceptron,0.9264667705088265
3,{'alpha': 0.05623413251903491},3,ZScore,PCA3,Perceptron,0.8212616822429907
4,{'alpha': 1.0},3,ZScore,PCA3,Perceptron,0.7845924195223261
0,{'max_depth': 9},3,ZScore,PCA3,DT,0.9845534787123572
1,{'max_depth': 11},3,ZScore,PCA3,DT,0.9840342679127726
2,{'max_depth': 7},3,ZScore,PCA3,DT,0.9838395638629284
3,{'max_depth': 5},3,ZScore,PCA3,DT,0.9809839044652129
4,{'max_depth': 3},3,ZScore,PCA3,DT,0.9608644859813084
5,{'max_depth': 1},3,ZScore,PCA3,DT,0.9052440290758048
0,{'n_neighbors': 8},3,Identity,Identity,KNN,0.9894210799584632
1,{'n_neighbors': 14},3,Identity,Identity,KNN,0.9887720664589823
2,{'n_neighbors': 20},3,Identity,Identity,KNN,0.9887071651090342
3,{'n_neighbors': 26},3,Identity,Identity,KNN,0.9883177570093458
4,{'n_neighbors': 2},3,Identity,Identity,KNN,0.9873442367601246
0,"{'priors': array([0.78589045, 0.21410955])}",3,Identity,Identity,NB,0.955607476635514
1,"{'priors': [0.5, 0.5]}",3,Identity,Identity,NB,0.9505451713395638
0,{'alpha': 1e-05},3,Identity,Identity,Perceptron,0.9713136033229491
1,{'alpha': 0.0031622776601683794},3,Identity,Identity,Perceptron,0.7572689511941848
2,{'alpha': 0.00017782794100389227},3,Identity,Identity,Perceptron,0.7396806853582555
3,{'alpha': 1.0},3,Identity,Identity,Perceptron,0.6715342679127726
4,{'alpha': 0.05623413251903491},3,Identity,Identity,Perceptron,0.6715342679127726
0,{'max_depth': 11},3,Identity,Identity,DT,0.989226375908619
1,{'max_depth': 9},3,Identity,Identity,DT,0.9888369678089304
2,{'max_depth': 1},3,Identity,Identity,DT,0.9881230529595015
3,{'max_depth': 7},3,Identity,Identity,DT,0.9879932502596054
4,{'max_depth': 5},3,Identity,Identity,DT,0.9878634475597092
5,{'max_depth': 3},3,Identity,Identity,DT,0.9877336448598131
0,{'n_neighbors': 8},3,Identity,BestK1,KNN,0.9889018691588785
1,{'n_neighbors': 20},3,Identity,BestK1,KNN,0.9885773624091381
2,{'n_neighbors': 26},3,Identity,BestK1,KNN,0.98851246105919
3,{'n_neighbors': 14},3,Identity,BestK1,KNN,0.9884475597092419
4,{'n_neighbors': 2},3,Identity,BestK1,KNN,0.9826713395638629
0,"{'priors': array([0.78589045, 0.21410955])}",3,Identity,BestK1,NB,0.9565809968847352
1,"{'priors': [0.5, 0.5]}",3,Identity,BestK1,NB,0.9526869158878505
0,{'alpha': 1e-05},3,Identity,BestK1,Perceptron,0.9419781931464174
1,{'alpha': 0.0031622776601683794},3,Identity,BestK1,Perceptron,0.7370197300103842
2,{'alpha': 0.00017782794100389227},3,Identity,BestK1,Perceptron,0.7196910695742471
3,{'alpha': 1.0},3,Identity,BestK1,Perceptron,0.6715342679127726
4,{'alpha': 0.05623413251903491},3,Identity,BestK1,Perceptron,0.6715342679127726
0,{'max_depth': 7},3,Identity,BestK1,DT,0.9903946002076843
1,{'max_depth': 9},3,Identity,BestK1,DT,0.9903946002076843
2,{'max_depth': 11},3,Identity,BestK1,DT,0.9896157840083074
3,{'max_depth': 3},3,Identity,BestK1,DT,0.9884475597092419
4,{'max_depth': 1},3,Identity,BestK1,DT,0.9881230529595015
5,{'max_depth': 5},3,Identity,BestK1,DT,0.9879932502596054
0,{'n_neighbors': 8},3,Identity,BestK3,KNN,0.9894210799584632
1,{'n_neighbors': 14},3,Identity,BestK3,KNN,0.9887720664589823
2,{'n_neighbors': 20},3,Identity,BestK3,KNN,0.9887071651090342
3,{'n_neighbors': 26},3,Identity,BestK3,KNN,0.9883177570093458
4,{'n_neighbors': 2},3,Identity,BestK3,KNN,0.9872793354101765
0,"{'priors': array([0.78589045, 0.21410955])}",3,Identity,BestK3,NB,0.9548286604361371
1,"{'priors': [0.5, 0.5]}",3,Identity,BestK3,NB,0.9503504672897196
0,{'alpha': 1e-05},3,Identity,BestK3,Perceptron,0.9084890965732088
1,{'alpha': 0.00017782794100389227},3,Identity,BestK3,Perceptron,0.7477284527518172
2,{'alpha': 0.0031622776601683794},3,Identity,BestK3,Perceptron,0.7304646936656283
3,{'alpha': 1.0},3,Identity,BestK3,Perceptron,0.6715342679127726
