index,paras,rt_name,sl_name,fe_name,method,mean_validation_score
1,{'max_depth': 9},Max,ZScore,PCA3,DT,0.847037037037037
2,{'max_depth': 7},Max,ZScore,PCA3,DT,0.8379629629629629
3,{'max_depth': 5},Max,ZScore,PCA3,DT,0.8077777777777778
4,{'max_depth': 3},Max,ZScore,PCA3,DT,0.7577777777777778
5,{'max_depth': 1},Max,ZScore,PCA3,DT,0.4525925925925926
0,{'n_neighbors': 8},Max,Identity,Identity,KNN,0.8992592592592593
1,{'n_neighbors': 2},Max,Identity,Identity,KNN,0.8966666666666666
2,{'n_neighbors': 14},Max,Identity,Identity,KNN,0.8951851851851852
3,{'n_neighbors': 20},Max,Identity,Identity,KNN,0.8898148148148148
4,{'n_neighbors': 26},Max,Identity,Identity,KNN,0.885
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Max,Identity,Identity,NB,0.8018518518518518
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Max,Identity,Identity,NB,0.8011111111111111
0,{'alpha': 1e-05},Max,Identity,Identity,Perceptron,0.7468518518518519
1,{'alpha': 0.00017782794100389227},Max,Identity,Identity,Perceptron,0.7227777777777777
2,{'alpha': 0.0031622776601683794},Max,Identity,Identity,Perceptron,0.4661111111111111
3,{'alpha': 0.05623413251903491},Max,Identity,Identity,Perceptron,0.23833333333333334
4,{'alpha': 1.0},Max,Identity,Identity,Perceptron,0.22018518518518518
0,{'max_depth': 9},Max,Identity,Identity,DT,0.86
1,{'max_depth': 7},Max,Identity,Identity,DT,0.8581481481481481
2,{'max_depth': 11},Max,Identity,Identity,DT,0.855
3,{'max_depth': 5},Max,Identity,Identity,DT,0.82
4,{'max_depth': 3},Max,Identity,Identity,DT,0.7755555555555556
5,{'max_depth': 1},Max,Identity,Identity,DT,0.43333333333333335
0,{'n_neighbors': 8},Max,Identity,BestK1,KNN,0.6794444444444444
1,{'n_neighbors': 14},Max,Identity,BestK1,KNN,0.6746296296296296
2,{'n_neighbors': 20},Max,Identity,BestK1,KNN,0.6687037037037037
3,{'n_neighbors': 26},Max,Identity,BestK1,KNN,0.6646296296296297
4,{'n_neighbors': 2},Max,Identity,BestK1,KNN,0.6209259259259259
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Max,Identity,BestK1,NB,0.5516666666666666
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Max,Identity,BestK1,NB,0.5505555555555556
0,{'alpha': 1e-05},Max,Identity,BestK1,Perceptron,0.4387037037037037
1,{'alpha': 0.00017782794100389227},Max,Identity,BestK1,Perceptron,0.3353703703703704
2,{'alpha': 0.0031622776601683794},Max,Identity,BestK1,Perceptron,0.2662962962962963
3,{'alpha': 1.0},Max,Identity,BestK1,Perceptron,0.22018518518518518
4,{'alpha': 0.05623413251903491},Max,Identity,BestK1,Perceptron,0.22018518518518518
0,{'max_depth': 7},Max,Identity,BestK1,DT,0.6709259259259259
1,{'max_depth': 11},Max,Identity,BestK1,DT,0.6674074074074074
2,{'max_depth': 9},Max,Identity,BestK1,DT,0.6666666666666666
3,{'max_depth': 5},Max,Identity,BestK1,DT,0.6459259259259259
4,{'max_depth': 3},Max,Identity,BestK1,DT,0.5977777777777777
5,{'max_depth': 1},Max,Identity,BestK1,DT,0.43666666666666665
0,{'n_neighbors': 8},Max,Identity,BestK3,KNN,0.8948148148148148
1,{'n_neighbors': 2},Max,Identity,BestK3,KNN,0.8909259259259259
2,{'n_neighbors': 14},Max,Identity,BestK3,KNN,0.89
3,{'n_neighbors': 20},Max,Identity,BestK3,KNN,0.8859259259259259
4,{'n_neighbors': 26},Max,Identity,BestK3,KNN,0.882962962962963
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Max,Identity,BestK3,NB,0.7872222222222223
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Max,Identity,BestK3,NB,0.7862962962962963
0,{'alpha': 1e-05},Max,Identity,BestK3,Perceptron,0.737037037037037
1,{'alpha': 0.00017782794100389227},Max,Identity,BestK3,Perceptron,0.7172222222222222
2,{'alpha': 0.0031622776601683794},Max,Identity,BestK3,Perceptron,0.4674074074074074
3,{'alpha': 0.05623413251903491},Max,Identity,BestK3,Perceptron,0.2238888888888889
4,{'alpha': 1.0},Max,Identity,BestK3,Perceptron,0.22018518518518518
0,{'max_depth': 9},Max,Identity,BestK3,DT,0.8587037037037037
1,{'max_depth': 7},Max,Identity,BestK3,DT,0.8564814814814815
2,{'max_depth': 11},Max,Identity,BestK3,DT,0.8477777777777777
3,{'max_depth': 5},Max,Identity,BestK3,DT,0.8096296296296296
4,{'max_depth': 3},Max,Identity,BestK3,DT,0.7588888888888888
5,{'max_depth': 1},Max,Identity,BestK3,DT,0.4225925925925926
0,{'n_neighbors': 8},Max,Identity,BestK2,KNN,0.8455555555555555
1,{'n_neighbors': 14},Max,Identity,BestK2,KNN,0.8372222222222222
2,{'n_neighbors': 2},Max,Identity,BestK2,KNN,0.8288888888888889
3,{'n_neighbors': 20},Max,Identity,BestK2,KNN,0.8248148148148148
4,{'n_neighbors': 26},Max,Identity,BestK2,KNN,0.8168518518518518
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Max,Identity,BestK2,NB,0.6842592592592592
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Max,Identity,BestK2,NB,0.6812962962962963
0,{'alpha': 1e-05},Max,Identity,BestK2,Perceptron,0.5187037037037037
1,{'alpha': 0.00017782794100389227},Max,Identity,BestK2,Perceptron,0.4722222222222222
2,{'alpha': 0.0031622776601683794},Max,Identity,BestK2,Perceptron,0.4148148148148148
3,{'alpha': 0.05623413251903491},Max,Identity,BestK2,Perceptron,0.2225925925925926
4,{'alpha': 1.0},Max,Identity,BestK2,Perceptron,0.22018518518518518
0,{'max_depth': 11},Max,Identity,BestK2,DT,0.8124074074074074
1,{'max_depth': 9},Max,Identity,BestK2,DT,0.8103703703703704
2,{'max_depth': 7},Max,Identity,BestK2,DT,0.7955555555555556
3,{'max_depth': 5},Max,Identity,BestK2,DT,0.7577777777777778
4,{'max_depth': 3},Max,Identity,BestK2,DT,0.6535185185185185
5,{'max_depth': 1},Max,Identity,BestK2,DT,0.43666666666666665
0,{'n_neighbors': 14},Max,Identity,PCA1,KNN,0.8424074074074074
1,{'n_neighbors': 26},Max,Identity,PCA1,KNN,0.8422222222222222
2,{'n_neighbors': 20},Max,Identity,PCA1,KNN,0.8401851851851851
3,{'n_neighbors': 8},Max,Identity,PCA1,KNN,0.8387037037037037
4,{'n_neighbors': 2},Max,Identity,PCA1,KNN,0.8081481481481482
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Max,Identity,PCA1,NB,0.787962962962963
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Max,Identity,PCA1,NB,0.7772222222222223
0,{'alpha': 0.00017782794100389227},Max,Identity,PCA1,Perceptron,0.6014814814814815
1,{'alpha': 1e-05},Max,Identity,PCA1,Perceptron,0.5972222222222222
2,{'alpha': 0.0031622776601683794},Max,Identity,PCA1,Perceptron,0.4998148148148148
3,{'alpha': 0.05623413251903491},Max,Identity,PCA1,Perceptron,0.37425925925925924
4,{'alpha': 1.0},Max,Identity,PCA1,Perceptron,0.3416666666666667
0,{'max_depth': 9},Max,Identity,PCA1,DT,0.8283333333333334
1,{'max_depth': 7},Max,Identity,PCA1,DT,0.8281481481481482
2,{'max_depth': 11},Max,Identity,PCA1,DT,0.8185185185185185
3,{'max_depth': 5},Max,Identity,PCA1,DT,0.8072222222222222
4,{'max_depth': 3},Max,Identity,PCA1,DT,0.6683333333333333
5,{'max_depth': 1},Max,Identity,PCA1,DT,0.4412962962962963
0,{'n_neighbors': 8},Max,Identity,PCA2,KNN,0.8970370370370371
1,{'n_neighbors': 14},Max,Identity,PCA2,KNN,0.8946296296296297
2,{'n_neighbors': 20},Max,Identity,PCA2,KNN,0.8896296296296297
3,{'n_neighbors': 26},Max,Identity,PCA2,KNN,0.8859259259259259
4,{'n_neighbors': 2},Max,Identity,PCA2,KNN,0.8811111111111111
0,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Max,Identity,PCA2,NB,0.8416666666666667
1,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Max,Identity,PCA2,NB,0.8411111111111111
0,{'alpha': 1e-05},Max,Identity,PCA2,Perceptron,0.7203703703703703
1,{'alpha': 0.00017782794100389227},Max,Identity,PCA2,Perceptron,0.6996296296296296
2,{'alpha': 0.0031622776601683794},Max,Identity,PCA2,Perceptron,0.5468518518518518
3,{'alpha': 0.05623413251903491},Max,Identity,PCA2,Perceptron,0.42907407407407405
4,{'alpha': 1.0},Max,Identity,PCA2,Perceptron,0.35648148148148145
0,{'max_depth': 11},Max,Identity,PCA2,DT,0.8611111111111112
1,{'max_depth': 9},Max,Identity,PCA2,DT,0.8568518518518519
2,{'max_depth': 7},Max,Identity,PCA2,DT,0.8440740740740741
3,{'max_depth': 5},Max,Identity,PCA2,DT,0.8094444444444444
4,{'max_depth': 3},Max,Identity,PCA2,DT,0.7538888888888889
5,{'max_depth': 1},Max,Identity,PCA2,DT,0.4488888888888889
0,{'n_neighbors': 8},Max,Identity,PCA3,KNN,0.899074074074074
1,{'n_neighbors': 2},Max,Identity,PCA3,KNN,0.8968518518518519
2,{'n_neighbors': 14},Max,Identity,PCA3,KNN,0.8951851851851852
3,{'n_neighbors': 20},Max,Identity,PCA3,KNN,0.89
4,{'n_neighbors': 26},Max,Identity,PCA3,KNN,0.885
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Max,Identity,PCA3,NB,0.8401851851851851
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Max,Identity,PCA3,NB,0.8396296296296296
0,{'alpha': 1e-05},Max,Identity,PCA3,Perceptron,0.7496296296296296
1,{'alpha': 0.00017782794100389227},Max,Identity,PCA3,Perceptron,0.6616666666666666
2,{'alpha': 0.0031622776601683794},Max,Identity,PCA3,Perceptron,0.5503703703703704
3,{'alpha': 0.05623413251903491},Max,Identity,PCA3,Perceptron,0.4288888888888889
4,{'alpha': 1.0},Max,Identity,PCA3,Perceptron,0.35703703703703704
0,{'max_depth': 11},Max,Identity,PCA3,DT,0.8537037037037037
1,{'max_depth': 9},Max,Identity,PCA3,DT,0.8529629629629629
2,{'max_depth': 7},Max,Identity,PCA3,DT,0.8383333333333334
3,{'max_depth': 5},Max,Identity,PCA3,DT,0.8092592592592592
4,{'max_depth': 3},Max,Identity,PCA3,DT,0.7538888888888889
5,{'max_depth': 1},Max,Identity,PCA3,DT,0.4488888888888889
0,{'n_neighbors': 8},Identity,MinMax,Identity,KNN,0.9001851851851852
1,{'n_neighbors': 2},Identity,MinMax,Identity,KNN,0.8981481481481481
2,{'n_neighbors': 14},Identity,MinMax,Identity,KNN,0.8922222222222222
3,{'n_neighbors': 20},Identity,MinMax,Identity,KNN,0.89
4,{'n_neighbors': 26},Identity,MinMax,Identity,KNN,0.8853703703703704
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,MinMax,Identity,NB,0.8018518518518518
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,MinMax,Identity,NB,0.8011111111111111
0,{'alpha': 0.00017782794100389227},Identity,MinMax,Identity,Perceptron,0.7855555555555556
1,{'alpha': 1e-05},Identity,MinMax,Identity,Perceptron,0.7618518518518519
2,{'alpha': 0.0031622776601683794},Identity,MinMax,Identity,Perceptron,0.6503703703703704
3,{'alpha': 0.05623413251903491},Identity,MinMax,Identity,Perceptron,0.3459259259259259
4,{'alpha': 1.0},Identity,MinMax,Identity,Perceptron,0.22018518518518518
0,{'max_depth': 9},Identity,MinMax,Identity,DT,0.8592592592592593
1,{'max_depth': 7},Identity,MinMax,Identity,DT,0.8590740740740741
2,{'max_depth': 11},Identity,MinMax,Identity,DT,0.8535185185185186
3,{'max_depth': 5},Identity,MinMax,Identity,DT,0.8203703703703704
4,{'max_depth': 3},Identity,MinMax,Identity,DT,0.7755555555555556
5,{'max_depth': 1},Identity,MinMax,Identity,DT,0.43333333333333335
0,{'n_neighbors': 8},Identity,MinMax,BestK1,KNN,0.6688888888888889
1,{'n_neighbors': 14},Identity,MinMax,BestK1,KNN,0.6625925925925926
2,{'n_neighbors': 26},Identity,MinMax,BestK1,KNN,0.6525925925925926
3,{'n_neighbors': 20},Identity,MinMax,BestK1,KNN,0.6524074074074074
4,{'n_neighbors': 2},Identity,MinMax,BestK1,KNN,0.6016666666666667
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,MinMax,BestK1,NB,0.5516666666666666
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,MinMax,BestK1,NB,0.5505555555555556
0,{'alpha': 1e-05},Identity,MinMax,BestK1,Perceptron,0.502962962962963
1,{'alpha': 0.00017782794100389227},Identity,MinMax,BestK1,Perceptron,0.4822222222222222
2,{'alpha': 0.0031622776601683794},Identity,MinMax,BestK1,Perceptron,0.38722222222222225
3,{'alpha': 0.05623413251903491},Identity,MinMax,BestK1,Perceptron,0.2872222222222222
4,{'alpha': 1.0},Identity,MinMax,BestK1,Perceptron,0.22018518518518518
0,{'max_depth': 7},Identity,MinMax,BestK1,DT,0.6701851851851852
1,{'max_depth': 11},Identity,MinMax,BestK1,DT,0.6681481481481482
2,{'max_depth': 9},Identity,MinMax,BestK1,DT,0.6666666666666666
3,{'max_depth': 5},Identity,MinMax,BestK1,DT,0.6455555555555555
4,{'max_depth': 3},Identity,MinMax,BestK1,DT,0.5977777777777777
5,{'max_depth': 1},Identity,MinMax,BestK1,DT,0.43666666666666665
0,{'n_neighbors': 8},Identity,MinMax,BestK3,KNN,0.897962962962963
1,{'n_neighbors': 14},Identity,MinMax,BestK3,KNN,0.8905555555555555
2,{'n_neighbors': 2},Identity,MinMax,BestK3,KNN,0.8901851851851852
3,{'n_neighbors': 20},Identity,MinMax,BestK3,KNN,0.8875925925925926
4,{'n_neighbors': 26},Identity,MinMax,BestK3,KNN,0.8835185185185185
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,MinMax,BestK3,NB,0.7872222222222223
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,MinMax,BestK3,NB,0.7862962962962963
0,{'alpha': 1e-05},Identity,MinMax,BestK3,Perceptron,0.7572222222222222
1,{'alpha': 0.00017782794100389227},Identity,MinMax,BestK3,Perceptron,0.7372222222222222
2,{'alpha': 0.0031622776601683794},Identity,MinMax,BestK3,Perceptron,0.6055555555555555
3,{'alpha': 0.05623413251903491},Identity,MinMax,BestK3,Perceptron,0.32555555555555554
4,{'alpha': 1.0},Identity,MinMax,BestK3,Perceptron,0.22018518518518518
0,{'max_depth': 7},Identity,MinMax,BestK3,DT,0.8566666666666667
1,{'max_depth': 9},Identity,MinMax,BestK3,DT,0.8557407407407407
2,{'max_depth': 11},Identity,MinMax,BestK3,DT,0.8479629629629629
3,{'max_depth': 5},Identity,MinMax,BestK3,DT,0.8092592592592592
4,{'max_depth': 3},Identity,MinMax,BestK3,DT,0.7588888888888888
5,{'max_depth': 1},Identity,MinMax,BestK3,DT,0.4225925925925926
0,{'n_neighbors': 14},Identity,MinMax,BestK2,KNN,0.8331481481481482
1,{'n_neighbors': 8},Identity,MinMax,BestK2,KNN,0.8327777777777777
2,{'n_neighbors': 20},Identity,MinMax,BestK2,KNN,0.8212962962962963
3,{'n_neighbors': 2},Identity,MinMax,BestK2,KNN,0.8211111111111111
4,{'n_neighbors': 26},Identity,MinMax,BestK2,KNN,0.8125925925925926
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,MinMax,BestK2,NB,0.6842592592592592
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,MinMax,BestK2,NB,0.6812962962962963
0,{'alpha': 1e-05},Identity,MinMax,BestK2,Perceptron,0.5662962962962963
1,{'alpha': 0.00017782794100389227},Identity,MinMax,BestK2,Perceptron,0.5446296296296296
2,{'alpha': 0.0031622776601683794},Identity,MinMax,BestK2,Perceptron,0.48074074074074075
3,{'alpha': 0.05623413251903491},Identity,MinMax,BestK2,Perceptron,0.3048148148148148
4,{'alpha': 1.0},Identity,MinMax,BestK2,Perceptron,0.22018518518518518
0,{'max_depth': 11},Identity,MinMax,BestK2,DT,0.8118518518518518
1,{'max_depth': 9},Identity,MinMax,BestK2,DT,0.8103703703703704
2,{'max_depth': 7},Identity,MinMax,BestK2,DT,0.7937037037037037
3,{'max_depth': 5},Identity,MinMax,BestK2,DT,0.7581481481481481
4,{'max_depth': 3},Identity,MinMax,BestK2,DT,0.6531481481481481
5,{'max_depth': 1},Identity,MinMax,BestK2,DT,0.43666666666666665
0,{'n_neighbors': 14},Identity,MinMax,PCA1,KNN,0.8377777777777777
1,{'n_neighbors': 20},Identity,MinMax,PCA1,KNN,0.8375925925925926
2,{'n_neighbors': 8},Identity,MinMax,PCA1,KNN,0.8374074074074074
3,{'n_neighbors': 26},Identity,MinMax,PCA1,KNN,0.8364814814814815
4,{'n_neighbors': 2},Identity,MinMax,PCA1,KNN,0.8035185185185185
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,MinMax,PCA1,NB,0.7885185185185185
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,MinMax,PCA1,NB,0.7792592592592592
0,{'alpha': 1e-05},Identity,MinMax,PCA1,Perceptron,0.667962962962963
1,{'alpha': 0.00017782794100389227},Identity,MinMax,PCA1,Perceptron,0.6592592592592592
2,{'alpha': 0.0031622776601683794},Identity,MinMax,PCA1,Perceptron,0.5994444444444444
3,{'alpha': 0.05623413251903491},Identity,MinMax,PCA1,Perceptron,0.4537037037037037
4,{'alpha': 1.0},Identity,MinMax,PCA1,Perceptron,0.3296296296296296
0,{'max_depth': 9},Identity,MinMax,PCA1,DT,0.8222222222222222
1,{'max_depth': 7},Identity,MinMax,PCA1,DT,0.8207407407407408
2,{'max_depth': 11},Identity,MinMax,PCA1,DT,0.807037037037037
3,{'max_depth': 5},Identity,MinMax,PCA1,DT,0.8062962962962963
4,{'max_depth': 3},Identity,MinMax,PCA1,DT,0.7585185185185185
5,{'max_depth': 1},Identity,MinMax,PCA1,DT,0.44425925925925924
0,{'n_neighbors': 8},Identity,MinMax,PCA2,KNN,0.8957407407407407
1,{'n_neighbors': 14},Identity,MinMax,PCA2,KNN,0.8901851851851852
2,{'n_neighbors': 20},Identity,MinMax,PCA2,KNN,0.8842592592592593
3,{'n_neighbors': 2},Identity,MinMax,PCA2,KNN,0.8820370370370371
4,{'n_neighbors': 26},Identity,MinMax,PCA2,KNN,0.8818518518518519
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,MinMax,PCA2,NB,0.8422222222222222
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,MinMax,PCA2,NB,0.8403703703703703
0,{'alpha': 1e-05},Identity,MinMax,PCA2,Perceptron,0.762962962962963
1,{'alpha': 0.0031622776601683794},Identity,MinMax,PCA2,Perceptron,0.7166666666666667
2,{'alpha': 0.00017782794100389227},Identity,MinMax,PCA2,Perceptron,0.6931481481481482
3,{'alpha': 0.05623413251903491},Identity,MinMax,PCA2,Perceptron,0.4925925925925926
4,{'alpha': 1.0},Identity,MinMax,PCA2,Perceptron,0.3512962962962963
0,{'max_depth': 11},Identity,MinMax,PCA2,DT,0.8607407407407407
1,{'max_depth': 9},Identity,MinMax,PCA2,DT,0.8583333333333333
2,{'max_depth': 7},Identity,MinMax,PCA2,DT,0.8483333333333334
3,{'max_depth': 5},Identity,MinMax,PCA2,DT,0.8201851851851852
4,{'max_depth': 3},Identity,MinMax,PCA2,DT,0.7568518518518519
5,{'max_depth': 1},Identity,MinMax,PCA2,DT,0.45185185185185184
0,{'n_neighbors': 8},Identity,MinMax,PCA3,KNN,0.9001851851851852
1,{'n_neighbors': 2},Identity,MinMax,PCA3,KNN,0.8981481481481481
2,{'n_neighbors': 14},Identity,MinMax,PCA3,KNN,0.8922222222222222
3,{'n_neighbors': 20},Identity,MinMax,PCA3,KNN,0.89
4,{'n_neighbors': 26},Identity,MinMax,PCA3,KNN,0.8853703703703704
0,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,MinMax,PCA3,NB,0.842037037037037
1,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,MinMax,PCA3,NB,0.8418518518518519
0,{'alpha': 1e-05},Identity,MinMax,PCA3,Perceptron,0.7570370370370371
1,{'alpha': 0.00017782794100389227},Identity,MinMax,PCA3,Perceptron,0.7440740740740741
2,{'alpha': 0.0031622776601683794},Identity,MinMax,PCA3,Perceptron,0.6888888888888889
3,{'alpha': 0.05623413251903491},Identity,MinMax,PCA3,Perceptron,0.49018518518518517
4,{'alpha': 1.0},Identity,MinMax,PCA3,Perceptron,0.3503703703703704
0,{'max_depth': 9},Identity,MinMax,PCA3,DT,0.8516666666666667
1,{'max_depth': 11},Identity,MinMax,PCA3,DT,0.850925925925926
2,{'max_depth': 7},Identity,MinMax,PCA3,DT,0.8462962962962963
3,{'max_depth': 5},Identity,MinMax,PCA3,DT,0.8187037037037037
4,{'max_depth': 3},Identity,MinMax,PCA3,DT,0.7564814814814815
5,{'max_depth': 1},Identity,MinMax,PCA3,DT,0.45185185185185184
0,{'n_neighbors': 8},Identity,ZScore,Identity,KNN,0.8988888888888888
1,{'n_neighbors': 2},Identity,ZScore,Identity,KNN,0.8959259259259259
2,{'n_neighbors': 14},Identity,ZScore,Identity,KNN,0.8946296296296297
3,{'n_neighbors': 20},Identity,ZScore,Identity,KNN,0.8898148148148148
4,{'n_neighbors': 26},Identity,ZScore,Identity,KNN,0.8859259259259259
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,ZScore,Identity,NB,0.8018518518518518
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,ZScore,Identity,NB,0.8011111111111111
0,{'alpha': 1e-05},Identity,ZScore,Identity,Perceptron,0.7616666666666667
1,{'alpha': 0.00017782794100389227},Identity,ZScore,Identity,Perceptron,0.7572222222222222
2,{'alpha': 0.0031622776601683794},Identity,ZScore,Identity,Perceptron,0.7148148148148148
3,{'alpha': 0.05623413251903491},Identity,ZScore,Identity,Perceptron,0.6003703703703703
4,{'alpha': 1.0},Identity,ZScore,Identity,Perceptron,0.24944444444444444
0,{'max_depth': 9},Identity,ZScore,Identity,DT,0.8596296296296296
1,{'max_depth': 7},Identity,ZScore,Identity,DT,0.8577777777777778
2,{'max_depth': 11},Identity,ZScore,Identity,DT,0.8542592592592593
3,{'max_depth': 5},Identity,ZScore,Identity,DT,0.8196296296296296
4,{'max_depth': 3},Identity,ZScore,Identity,DT,0.7755555555555556
5,{'max_depth': 1},Identity,ZScore,Identity,DT,0.43333333333333335
0,{'n_neighbors': 8},Identity,ZScore,BestK1,KNN,0.6737037037037037
1,{'n_neighbors': 14},Identity,ZScore,BestK1,KNN,0.6655555555555556
2,{'n_neighbors': 20},Identity,ZScore,BestK1,KNN,0.6612962962962963
3,{'n_neighbors': 26},Identity,ZScore,BestK1,KNN,0.6581481481481481
4,{'n_neighbors': 2},Identity,ZScore,BestK1,KNN,0.6127777777777778
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,ZScore,BestK1,NB,0.5516666666666666
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,ZScore,BestK1,NB,0.5505555555555556
0,{'alpha': 0.00017782794100389227},Identity,ZScore,BestK1,Perceptron,0.5162962962962963
1,{'alpha': 0.0031622776601683794},Identity,ZScore,BestK1,Perceptron,0.49592592592592594
2,{'alpha': 1e-05},Identity,ZScore,BestK1,Perceptron,0.47314814814814815
3,{'alpha': 0.05623413251903491},Identity,ZScore,BestK1,Perceptron,0.4096296296296296
4,{'alpha': 1.0},Identity,ZScore,BestK1,Perceptron,0.1274074074074074
0,{'max_depth': 7},Identity,ZScore,BestK1,DT,0.6696296296296296
1,{'max_depth': 9},Identity,ZScore,BestK1,DT,0.6687037037037037
2,{'max_depth': 11},Identity,ZScore,BestK1,DT,0.6668518518518518
3,{'max_depth': 5},Identity,ZScore,BestK1,DT,0.6451851851851852
4,{'max_depth': 3},Identity,ZScore,BestK1,DT,0.5977777777777777
5,{'max_depth': 1},Identity,ZScore,BestK1,DT,0.43666666666666665
0,{'n_neighbors': 8},Identity,ZScore,BestK3,KNN,0.8951851851851852
1,{'n_neighbors': 2},Identity,ZScore,BestK3,KNN,0.8933333333333333
2,{'n_neighbors': 14},Identity,ZScore,BestK3,KNN,0.8907407407407407
3,{'n_neighbors': 20},Identity,ZScore,BestK3,KNN,0.8861111111111111
4,{'n_neighbors': 26},Identity,ZScore,BestK3,KNN,0.8833333333333333
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,ZScore,BestK3,NB,0.7872222222222223
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,ZScore,BestK3,NB,0.7862962962962963
0,{'alpha': 1e-05},Identity,ZScore,BestK3,Perceptron,0.7572222222222222
1,{'alpha': 0.00017782794100389227},Identity,ZScore,BestK3,Perceptron,0.7398148148148148
2,{'alpha': 0.0031622776601683794},Identity,ZScore,BestK3,Perceptron,0.6861111111111111
3,{'alpha': 0.05623413251903491},Identity,ZScore,BestK3,Perceptron,0.47685185185185186
4,{'alpha': 1.0},Identity,ZScore,BestK3,Perceptron,0.2087037037037037
0,{'max_depth': 7},Identity,ZScore,BestK3,DT,0.8562962962962963
1,{'max_depth': 9},Identity,ZScore,BestK3,DT,0.8535185185185186
2,{'max_depth': 11},Identity,ZScore,BestK3,DT,0.8511111111111112
3,{'max_depth': 5},Identity,ZScore,BestK3,DT,0.8088888888888889
4,{'max_depth': 3},Identity,ZScore,BestK3,DT,0.7588888888888888
5,{'max_depth': 1},Identity,ZScore,BestK3,DT,0.4225925925925926
0,{'n_neighbors': 8},Identity,ZScore,BestK2,KNN,0.835925925925926
1,{'n_neighbors': 14},Identity,ZScore,BestK2,KNN,0.8251851851851851
2,{'n_neighbors': 2},Identity,ZScore,BestK2,KNN,0.8175925925925925
3,{'n_neighbors': 20},Identity,ZScore,BestK2,KNN,0.817037037037037
4,{'n_neighbors': 26},Identity,ZScore,BestK2,KNN,0.8090740740740741
0,"{'priors': array([0.24888889, 0.21351852, 0.21203704, 0.11462963, 0.10740741,
       0.10351852])}",Identity,ZScore,BestK2,NB,0.6842592592592592
1,"{'priors': [0.167, 0.167, 0.167, 0.167, 0.166, 0.166]}",Identity,ZScore,BestK2,NB,0.6812962962962963
0,{'alpha': 1e-05},Identity,ZScore,BestK2,Perceptron,0.6068518518518519
